"object_id";"parent_object_id";"size";"structuredness";"hierarchicallity";"information_amount";"location_specification";"existence_from";"existence_to"
"34248";"620";"14";"1";"1";"1";"/clovek/692/telefon/";"2019-03-01 00:00:00";NULL
"34249";"620";"0";"1";"1";"1";"/clovek/692/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34250";"620";"19";"1";"1";"1";"/clovek/692/vytvoreno/";"2019-03-01 00:00:00";NULL
"34251";"620";"4";"1";"1";"1";"/clovek/692/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34252";"620";"15";"1";"1";"1";"/clovek/692/zdravi/";"2019-03-01 00:00:00";NULL
"34253";"620";"0";"1";"1";"1";"/clovek/692/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34254";"621";"3";"1";"1";"1";"/clovek/693/id_clovek/";"2019-03-01 00:00:00";NULL
"34255";"621";"13";"1";"1";"1";"/clovek/693/jmeno/";"2019-03-01 00:00:00";NULL
"34256";"621";"14";"1";"1";"1";"/clovek/693/prijmeni/";"2019-03-01 00:00:00";NULL
"34257";"621";"13";"1";"1";"1";"/clovek/693/mail/";"2019-03-01 00:00:00";NULL
"34258";"621";"0";"1";"1";"1";"/clovek/693/pohlavi/";"2019-03-01 00:00:00";NULL
"34259";"621";"14";"1";"1";"1";"/clovek/693/telefon/";"2019-03-01 00:00:00";NULL
"34260";"621";"0";"1";"1";"1";"/clovek/693/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34261";"621";"19";"1";"1";"1";"/clovek/693/vytvoreno/";"2019-03-01 00:00:00";NULL
"34262";"621";"4";"1";"1";"1";"/clovek/693/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34263";"621";"15";"1";"1";"1";"/clovek/693/zdravi/";"2019-03-01 00:00:00";NULL
"34264";"621";"0";"1";"1";"1";"/clovek/693/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34265";"622";"3";"1";"1";"1";"/clovek/694/id_clovek/";"2019-03-01 00:00:00";NULL
"34266";"622";"13";"1";"1";"1";"/clovek/694/jmeno/";"2019-03-01 00:00:00";NULL
"34267";"622";"14";"1";"1";"1";"/clovek/694/prijmeni/";"2019-03-01 00:00:00";NULL
"34268";"622";"13";"1";"1";"1";"/clovek/694/mail/";"2019-03-01 00:00:00";NULL
"34269";"622";"0";"1";"1";"1";"/clovek/694/pohlavi/";"2019-03-01 00:00:00";NULL
"34270";"622";"14";"1";"1";"1";"/clovek/694/telefon/";"2019-03-01 00:00:00";NULL
"34271";"622";"0";"1";"1";"1";"/clovek/694/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34272";"622";"19";"1";"1";"1";"/clovek/694/vytvoreno/";"2019-03-01 00:00:00";NULL
"34273";"622";"4";"1";"1";"1";"/clovek/694/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34274";"622";"15";"1";"1";"1";"/clovek/694/zdravi/";"2019-03-01 00:00:00";NULL
"34275";"622";"0";"1";"1";"1";"/clovek/694/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34276";"623";"3";"1";"1";"1";"/clovek/695/id_clovek/";"2019-03-01 00:00:00";NULL
"34277";"623";"13";"1";"1";"1";"/clovek/695/jmeno/";"2019-03-01 00:00:00";NULL
"34278";"623";"14";"1";"1";"1";"/clovek/695/prijmeni/";"2019-03-01 00:00:00";NULL
"34279";"623";"13";"1";"1";"1";"/clovek/695/mail/";"2019-03-01 00:00:00";NULL
"34280";"623";"0";"1";"1";"1";"/clovek/695/pohlavi/";"2019-03-01 00:00:00";NULL
"34281";"623";"14";"1";"1";"1";"/clovek/695/telefon/";"2019-03-01 00:00:00";NULL
"34282";"623";"0";"1";"1";"1";"/clovek/695/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34283";"623";"19";"1";"1";"1";"/clovek/695/vytvoreno/";"2019-03-01 00:00:00";NULL
"34284";"623";"4";"1";"1";"1";"/clovek/695/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34285";"623";"15";"1";"1";"1";"/clovek/695/zdravi/";"2019-03-01 00:00:00";NULL
"34286";"623";"0";"1";"1";"1";"/clovek/695/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34287";"624";"3";"1";"1";"1";"/clovek/696/id_clovek/";"2019-03-01 00:00:00";NULL
"34288";"624";"13";"1";"1";"1";"/clovek/696/jmeno/";"2019-03-01 00:00:00";NULL
"34289";"624";"14";"1";"1";"1";"/clovek/696/prijmeni/";"2019-03-01 00:00:00";NULL
"34290";"624";"13";"1";"1";"1";"/clovek/696/mail/";"2019-03-01 00:00:00";NULL
"34291";"624";"0";"1";"1";"1";"/clovek/696/pohlavi/";"2019-03-01 00:00:00";NULL
"34292";"624";"14";"1";"1";"1";"/clovek/696/telefon/";"2019-03-01 00:00:00";NULL
"34293";"624";"0";"1";"1";"1";"/clovek/696/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34294";"624";"19";"1";"1";"1";"/clovek/696/vytvoreno/";"2019-03-01 00:00:00";NULL
"34295";"624";"4";"1";"1";"1";"/clovek/696/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34296";"624";"15";"1";"1";"1";"/clovek/696/zdravi/";"2019-03-01 00:00:00";NULL
"34297";"624";"0";"1";"1";"1";"/clovek/696/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34298";"625";"3";"1";"1";"1";"/clovek/697/id_clovek/";"2019-03-01 00:00:00";NULL
"34299";"625";"13";"1";"1";"1";"/clovek/697/jmeno/";"2019-03-01 00:00:00";NULL
"34300";"625";"14";"1";"1";"1";"/clovek/697/prijmeni/";"2019-03-01 00:00:00";NULL
"34301";"625";"13";"1";"1";"1";"/clovek/697/mail/";"2019-03-01 00:00:00";NULL
"34302";"625";"0";"1";"1";"1";"/clovek/697/pohlavi/";"2019-03-01 00:00:00";NULL
"34303";"625";"14";"1";"1";"1";"/clovek/697/telefon/";"2019-03-01 00:00:00";NULL
"34304";"625";"0";"1";"1";"1";"/clovek/697/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34305";"625";"19";"1";"1";"1";"/clovek/697/vytvoreno/";"2019-03-01 00:00:00";NULL
"34306";"625";"4";"1";"1";"1";"/clovek/697/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34307";"625";"15";"1";"1";"1";"/clovek/697/zdravi/";"2019-03-01 00:00:00";NULL
"34308";"625";"0";"1";"1";"1";"/clovek/697/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34309";"626";"3";"1";"1";"1";"/clovek/698/id_clovek/";"2019-03-01 00:00:00";NULL
"34310";"626";"13";"1";"1";"1";"/clovek/698/jmeno/";"2019-03-01 00:00:00";NULL
"34311";"626";"14";"1";"1";"1";"/clovek/698/prijmeni/";"2019-03-01 00:00:00";NULL
"34312";"626";"13";"1";"1";"1";"/clovek/698/mail/";"2019-03-01 00:00:00";NULL
"34313";"626";"0";"1";"1";"1";"/clovek/698/pohlavi/";"2019-03-01 00:00:00";NULL
"34314";"626";"14";"1";"1";"1";"/clovek/698/telefon/";"2019-03-01 00:00:00";NULL
"34315";"626";"0";"1";"1";"1";"/clovek/698/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34316";"626";"19";"1";"1";"1";"/clovek/698/vytvoreno/";"2019-03-01 00:00:00";NULL
"34317";"626";"4";"1";"1";"1";"/clovek/698/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34318";"626";"15";"1";"1";"1";"/clovek/698/zdravi/";"2019-03-01 00:00:00";NULL
"34319";"626";"0";"1";"1";"1";"/clovek/698/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34320";"627";"3";"1";"1";"1";"/clovek/699/id_clovek/";"2019-03-01 00:00:00";NULL
"34321";"627";"13";"1";"1";"1";"/clovek/699/jmeno/";"2019-03-01 00:00:00";NULL
"34322";"627";"14";"1";"1";"1";"/clovek/699/prijmeni/";"2019-03-01 00:00:00";NULL
"34323";"627";"13";"1";"1";"1";"/clovek/699/mail/";"2019-03-01 00:00:00";NULL
"34324";"627";"0";"1";"1";"1";"/clovek/699/pohlavi/";"2019-03-01 00:00:00";NULL
"34325";"627";"14";"1";"1";"1";"/clovek/699/telefon/";"2019-03-01 00:00:00";NULL
"34326";"627";"0";"1";"1";"1";"/clovek/699/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34327";"627";"19";"1";"1";"1";"/clovek/699/vytvoreno/";"2019-03-01 00:00:00";NULL
"34328";"627";"4";"1";"1";"1";"/clovek/699/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34329";"627";"15";"1";"1";"1";"/clovek/699/zdravi/";"2019-03-01 00:00:00";NULL
"34330";"627";"0";"1";"1";"1";"/clovek/699/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34331";"628";"3";"1";"1";"1";"/clovek/700/id_clovek/";"2019-03-01 00:00:00";NULL
"34332";"628";"13";"1";"1";"1";"/clovek/700/jmeno/";"2019-03-01 00:00:00";NULL
"34333";"628";"14";"1";"1";"1";"/clovek/700/prijmeni/";"2019-03-01 00:00:00";NULL
"34334";"628";"13";"1";"1";"1";"/clovek/700/mail/";"2019-03-01 00:00:00";NULL
"34335";"628";"0";"1";"1";"1";"/clovek/700/pohlavi/";"2019-03-01 00:00:00";NULL
"34336";"628";"14";"1";"1";"1";"/clovek/700/telefon/";"2019-03-01 00:00:00";NULL
"34337";"628";"0";"1";"1";"1";"/clovek/700/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34338";"628";"19";"1";"1";"1";"/clovek/700/vytvoreno/";"2019-03-01 00:00:00";NULL
"34339";"628";"4";"1";"1";"1";"/clovek/700/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34340";"628";"15";"1";"1";"1";"/clovek/700/zdravi/";"2019-03-01 00:00:00";NULL
"34341";"628";"0";"1";"1";"1";"/clovek/700/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34342";"629";"3";"1";"1";"1";"/clovek/701/id_clovek/";"2019-03-01 00:00:00";NULL
"34343";"629";"13";"1";"1";"1";"/clovek/701/jmeno/";"2019-03-01 00:00:00";NULL
"34344";"629";"14";"1";"1";"1";"/clovek/701/prijmeni/";"2019-03-01 00:00:00";NULL
"34345";"629";"13";"1";"1";"1";"/clovek/701/mail/";"2019-03-01 00:00:00";NULL
"34346";"629";"0";"1";"1";"1";"/clovek/701/pohlavi/";"2019-03-01 00:00:00";NULL
"34347";"629";"14";"1";"1";"1";"/clovek/701/telefon/";"2019-03-01 00:00:00";NULL
"34348";"629";"0";"1";"1";"1";"/clovek/701/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34349";"629";"19";"1";"1";"1";"/clovek/701/vytvoreno/";"2019-03-01 00:00:00";NULL
"34350";"629";"4";"1";"1";"1";"/clovek/701/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34351";"629";"15";"1";"1";"1";"/clovek/701/zdravi/";"2019-03-01 00:00:00";NULL
"34352";"629";"0";"1";"1";"1";"/clovek/701/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34353";"630";"3";"1";"1";"1";"/clovek/702/id_clovek/";"2019-03-01 00:00:00";NULL
"34354";"630";"13";"1";"1";"1";"/clovek/702/jmeno/";"2019-03-01 00:00:00";NULL
"34355";"630";"14";"1";"1";"1";"/clovek/702/prijmeni/";"2019-03-01 00:00:00";NULL
"34356";"630";"13";"1";"1";"1";"/clovek/702/mail/";"2019-03-01 00:00:00";NULL
"34357";"630";"0";"1";"1";"1";"/clovek/702/pohlavi/";"2019-03-01 00:00:00";NULL
"34358";"630";"14";"1";"1";"1";"/clovek/702/telefon/";"2019-03-01 00:00:00";NULL
"34359";"630";"0";"1";"1";"1";"/clovek/702/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34360";"630";"19";"1";"1";"1";"/clovek/702/vytvoreno/";"2019-03-01 00:00:00";NULL
"34361";"630";"4";"1";"1";"1";"/clovek/702/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34362";"630";"15";"1";"1";"1";"/clovek/702/zdravi/";"2019-03-01 00:00:00";NULL
"34363";"630";"0";"1";"1";"1";"/clovek/702/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34364";"631";"3";"1";"1";"1";"/clovek/703/id_clovek/";"2019-03-01 00:00:00";NULL
"34365";"631";"13";"1";"1";"1";"/clovek/703/jmeno/";"2019-03-01 00:00:00";NULL
"34366";"631";"14";"1";"1";"1";"/clovek/703/prijmeni/";"2019-03-01 00:00:00";NULL
"34367";"631";"13";"1";"1";"1";"/clovek/703/mail/";"2019-03-01 00:00:00";NULL
"34368";"631";"0";"1";"1";"1";"/clovek/703/pohlavi/";"2019-03-01 00:00:00";NULL
"34369";"631";"14";"1";"1";"1";"/clovek/703/telefon/";"2019-03-01 00:00:00";NULL
"34370";"631";"0";"1";"1";"1";"/clovek/703/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34371";"631";"19";"1";"1";"1";"/clovek/703/vytvoreno/";"2019-03-01 00:00:00";NULL
"34372";"631";"4";"1";"1";"1";"/clovek/703/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34373";"631";"15";"1";"1";"1";"/clovek/703/zdravi/";"2019-03-01 00:00:00";NULL
"34374";"631";"0";"1";"1";"1";"/clovek/703/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34375";"632";"3";"1";"1";"1";"/clovek/704/id_clovek/";"2019-03-01 00:00:00";NULL
"34376";"632";"13";"1";"1";"1";"/clovek/704/jmeno/";"2019-03-01 00:00:00";NULL
"34377";"632";"14";"1";"1";"1";"/clovek/704/prijmeni/";"2019-03-01 00:00:00";NULL
"34378";"632";"13";"1";"1";"1";"/clovek/704/mail/";"2019-03-01 00:00:00";NULL
"34379";"632";"0";"1";"1";"1";"/clovek/704/pohlavi/";"2019-03-01 00:00:00";NULL
"34380";"632";"14";"1";"1";"1";"/clovek/704/telefon/";"2019-03-01 00:00:00";NULL
"34381";"632";"0";"1";"1";"1";"/clovek/704/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34382";"632";"19";"1";"1";"1";"/clovek/704/vytvoreno/";"2019-03-01 00:00:00";NULL
"34383";"632";"4";"1";"1";"1";"/clovek/704/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34384";"632";"15";"1";"1";"1";"/clovek/704/zdravi/";"2019-03-01 00:00:00";NULL
"34385";"632";"0";"1";"1";"1";"/clovek/704/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34386";"633";"3";"1";"1";"1";"/clovek/705/id_clovek/";"2019-03-01 00:00:00";NULL
"34387";"633";"13";"1";"1";"1";"/clovek/705/jmeno/";"2019-03-01 00:00:00";NULL
"34388";"633";"14";"1";"1";"1";"/clovek/705/prijmeni/";"2019-03-01 00:00:00";NULL
"34389";"633";"13";"1";"1";"1";"/clovek/705/mail/";"2019-03-01 00:00:00";NULL
"34390";"633";"0";"1";"1";"1";"/clovek/705/pohlavi/";"2019-03-01 00:00:00";NULL
"34391";"633";"14";"1";"1";"1";"/clovek/705/telefon/";"2019-03-01 00:00:00";NULL
"34392";"633";"0";"1";"1";"1";"/clovek/705/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34393";"633";"19";"1";"1";"1";"/clovek/705/vytvoreno/";"2019-03-01 00:00:00";NULL
"34394";"633";"4";"1";"1";"1";"/clovek/705/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34395";"633";"15";"1";"1";"1";"/clovek/705/zdravi/";"2019-03-01 00:00:00";NULL
"34396";"633";"0";"1";"1";"1";"/clovek/705/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34397";"634";"3";"1";"1";"1";"/clovek/707/id_clovek/";"2019-03-01 00:00:00";NULL
"34398";"634";"13";"1";"1";"1";"/clovek/707/jmeno/";"2019-03-01 00:00:00";NULL
"34399";"634";"14";"1";"1";"1";"/clovek/707/prijmeni/";"2019-03-01 00:00:00";NULL
"34400";"634";"13";"1";"1";"1";"/clovek/707/mail/";"2019-03-01 00:00:00";NULL
"34401";"634";"0";"1";"1";"1";"/clovek/707/pohlavi/";"2019-03-01 00:00:00";NULL
"34402";"634";"14";"1";"1";"1";"/clovek/707/telefon/";"2019-03-01 00:00:00";NULL
"34403";"634";"0";"1";"1";"1";"/clovek/707/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34404";"634";"19";"1";"1";"1";"/clovek/707/vytvoreno/";"2019-03-01 00:00:00";NULL
"34405";"634";"4";"1";"1";"1";"/clovek/707/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34406";"634";"15";"1";"1";"1";"/clovek/707/zdravi/";"2019-03-01 00:00:00";NULL
"34407";"634";"0";"1";"1";"1";"/clovek/707/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34408";"635";"3";"1";"1";"1";"/clovek/708/id_clovek/";"2019-03-01 00:00:00";NULL
"34409";"635";"13";"1";"1";"1";"/clovek/708/jmeno/";"2019-03-01 00:00:00";NULL
"34410";"635";"14";"1";"1";"1";"/clovek/708/prijmeni/";"2019-03-01 00:00:00";NULL
"34411";"635";"13";"1";"1";"1";"/clovek/708/mail/";"2019-03-01 00:00:00";NULL
"34412";"635";"0";"1";"1";"1";"/clovek/708/pohlavi/";"2019-03-01 00:00:00";NULL
"34413";"635";"14";"1";"1";"1";"/clovek/708/telefon/";"2019-03-01 00:00:00";NULL
"34414";"635";"0";"1";"1";"1";"/clovek/708/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34415";"635";"19";"1";"1";"1";"/clovek/708/vytvoreno/";"2019-03-01 00:00:00";NULL
"34416";"635";"4";"1";"1";"1";"/clovek/708/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34417";"635";"15";"1";"1";"1";"/clovek/708/zdravi/";"2019-03-01 00:00:00";NULL
"34418";"635";"0";"1";"1";"1";"/clovek/708/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34419";"636";"3";"1";"1";"1";"/clovek/709/id_clovek/";"2019-03-01 00:00:00";NULL
"34420";"636";"13";"1";"1";"1";"/clovek/709/jmeno/";"2019-03-01 00:00:00";NULL
"34421";"636";"14";"1";"1";"1";"/clovek/709/prijmeni/";"2019-03-01 00:00:00";NULL
"34422";"636";"13";"1";"1";"1";"/clovek/709/mail/";"2019-03-01 00:00:00";NULL
"34423";"636";"0";"1";"1";"1";"/clovek/709/pohlavi/";"2019-03-01 00:00:00";NULL
"34424";"636";"14";"1";"1";"1";"/clovek/709/telefon/";"2019-03-01 00:00:00";NULL
"34425";"636";"0";"1";"1";"1";"/clovek/709/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34426";"636";"19";"1";"1";"1";"/clovek/709/vytvoreno/";"2019-03-01 00:00:00";NULL
"34427";"636";"4";"1";"1";"1";"/clovek/709/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34428";"636";"15";"1";"1";"1";"/clovek/709/zdravi/";"2019-03-01 00:00:00";NULL
"34429";"636";"0";"1";"1";"1";"/clovek/709/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34430";"637";"3";"1";"1";"1";"/clovek/710/id_clovek/";"2019-03-01 00:00:00";NULL
"34431";"637";"13";"1";"1";"1";"/clovek/710/jmeno/";"2019-03-01 00:00:00";NULL
"34432";"637";"14";"1";"1";"1";"/clovek/710/prijmeni/";"2019-03-01 00:00:00";NULL
"34433";"637";"13";"1";"1";"1";"/clovek/710/mail/";"2019-03-01 00:00:00";NULL
"34434";"637";"0";"1";"1";"1";"/clovek/710/pohlavi/";"2019-03-01 00:00:00";NULL
"34435";"637";"14";"1";"1";"1";"/clovek/710/telefon/";"2019-03-01 00:00:00";NULL
"34436";"637";"0";"1";"1";"1";"/clovek/710/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34437";"637";"19";"1";"1";"1";"/clovek/710/vytvoreno/";"2019-03-01 00:00:00";NULL
"34438";"637";"4";"1";"1";"1";"/clovek/710/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34439";"637";"15";"1";"1";"1";"/clovek/710/zdravi/";"2019-03-01 00:00:00";NULL
"34440";"637";"0";"1";"1";"1";"/clovek/710/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34441";"638";"3";"1";"1";"1";"/clovek/711/id_clovek/";"2019-03-01 00:00:00";NULL
"34442";"638";"13";"1";"1";"1";"/clovek/711/jmeno/";"2019-03-01 00:00:00";NULL
"34443";"638";"14";"1";"1";"1";"/clovek/711/prijmeni/";"2019-03-01 00:00:00";NULL
"34444";"638";"13";"1";"1";"1";"/clovek/711/mail/";"2019-03-01 00:00:00";NULL
"34445";"638";"0";"1";"1";"1";"/clovek/711/pohlavi/";"2019-03-01 00:00:00";NULL
"34446";"638";"14";"1";"1";"1";"/clovek/711/telefon/";"2019-03-01 00:00:00";NULL
"34447";"638";"0";"1";"1";"1";"/clovek/711/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34448";"638";"19";"1";"1";"1";"/clovek/711/vytvoreno/";"2019-03-01 00:00:00";NULL
"34449";"638";"4";"1";"1";"1";"/clovek/711/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34450";"638";"15";"1";"1";"1";"/clovek/711/zdravi/";"2019-03-01 00:00:00";NULL
"34451";"638";"0";"1";"1";"1";"/clovek/711/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34452";"639";"3";"1";"1";"1";"/clovek/712/id_clovek/";"2019-03-01 00:00:00";NULL
"34453";"639";"13";"1";"1";"1";"/clovek/712/jmeno/";"2019-03-01 00:00:00";NULL
"34454";"639";"14";"1";"1";"1";"/clovek/712/prijmeni/";"2019-03-01 00:00:00";NULL
"34455";"639";"13";"1";"1";"1";"/clovek/712/mail/";"2019-03-01 00:00:00";NULL
"34456";"639";"0";"1";"1";"1";"/clovek/712/pohlavi/";"2019-03-01 00:00:00";NULL
"34457";"639";"14";"1";"1";"1";"/clovek/712/telefon/";"2019-03-01 00:00:00";NULL
"34458";"639";"0";"1";"1";"1";"/clovek/712/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34459";"639";"19";"1";"1";"1";"/clovek/712/vytvoreno/";"2019-03-01 00:00:00";NULL
"34460";"639";"4";"1";"1";"1";"/clovek/712/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34461";"639";"15";"1";"1";"1";"/clovek/712/zdravi/";"2019-03-01 00:00:00";NULL
"34462";"639";"0";"1";"1";"1";"/clovek/712/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34463";"640";"3";"1";"1";"1";"/clovek/713/id_clovek/";"2019-03-01 00:00:00";NULL
"34464";"640";"13";"1";"1";"1";"/clovek/713/jmeno/";"2019-03-01 00:00:00";NULL
"34465";"640";"14";"1";"1";"1";"/clovek/713/prijmeni/";"2019-03-01 00:00:00";NULL
"34466";"640";"13";"1";"1";"1";"/clovek/713/mail/";"2019-03-01 00:00:00";NULL
"34467";"640";"0";"1";"1";"1";"/clovek/713/pohlavi/";"2019-03-01 00:00:00";NULL
"34468";"640";"14";"1";"1";"1";"/clovek/713/telefon/";"2019-03-01 00:00:00";NULL
"34469";"640";"0";"1";"1";"1";"/clovek/713/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34470";"640";"19";"1";"1";"1";"/clovek/713/vytvoreno/";"2019-03-01 00:00:00";NULL
"34471";"640";"4";"1";"1";"1";"/clovek/713/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34472";"640";"15";"1";"1";"1";"/clovek/713/zdravi/";"2019-03-01 00:00:00";NULL
"34473";"640";"0";"1";"1";"1";"/clovek/713/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34474";"641";"3";"1";"1";"1";"/clovek/714/id_clovek/";"2019-03-01 00:00:00";NULL
"34475";"641";"13";"1";"1";"1";"/clovek/714/jmeno/";"2019-03-01 00:00:00";NULL
"34476";"641";"14";"1";"1";"1";"/clovek/714/prijmeni/";"2019-03-01 00:00:00";NULL
"34477";"641";"13";"1";"1";"1";"/clovek/714/mail/";"2019-03-01 00:00:00";NULL
"34478";"641";"0";"1";"1";"1";"/clovek/714/pohlavi/";"2019-03-01 00:00:00";NULL
"34479";"641";"14";"1";"1";"1";"/clovek/714/telefon/";"2019-03-01 00:00:00";NULL
"34480";"641";"0";"1";"1";"1";"/clovek/714/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34481";"641";"19";"1";"1";"1";"/clovek/714/vytvoreno/";"2019-03-01 00:00:00";NULL
"34482";"641";"4";"1";"1";"1";"/clovek/714/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34483";"641";"15";"1";"1";"1";"/clovek/714/zdravi/";"2019-03-01 00:00:00";NULL
"34484";"641";"0";"1";"1";"1";"/clovek/714/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34485";"642";"3";"1";"1";"1";"/clovek/715/id_clovek/";"2019-03-01 00:00:00";NULL
"34486";"642";"13";"1";"1";"1";"/clovek/715/jmeno/";"2019-03-01 00:00:00";NULL
"34487";"642";"14";"1";"1";"1";"/clovek/715/prijmeni/";"2019-03-01 00:00:00";NULL
"34488";"642";"13";"1";"1";"1";"/clovek/715/mail/";"2019-03-01 00:00:00";NULL
"34489";"642";"0";"1";"1";"1";"/clovek/715/pohlavi/";"2019-03-01 00:00:00";NULL
"34490";"642";"14";"1";"1";"1";"/clovek/715/telefon/";"2019-03-01 00:00:00";NULL
"34491";"642";"0";"1";"1";"1";"/clovek/715/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34492";"642";"19";"1";"1";"1";"/clovek/715/vytvoreno/";"2019-03-01 00:00:00";NULL
"34493";"642";"4";"1";"1";"1";"/clovek/715/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34494";"642";"15";"1";"1";"1";"/clovek/715/zdravi/";"2019-03-01 00:00:00";NULL
"34495";"642";"0";"1";"1";"1";"/clovek/715/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34496";"643";"3";"1";"1";"1";"/clovek/716/id_clovek/";"2019-03-01 00:00:00";NULL
"34497";"643";"13";"1";"1";"1";"/clovek/716/jmeno/";"2019-03-01 00:00:00";NULL
"34498";"643";"14";"1";"1";"1";"/clovek/716/prijmeni/";"2019-03-01 00:00:00";NULL
"34499";"643";"13";"1";"1";"1";"/clovek/716/mail/";"2019-03-01 00:00:00";NULL
"34500";"643";"0";"1";"1";"1";"/clovek/716/pohlavi/";"2019-03-01 00:00:00";NULL
"34501";"643";"14";"1";"1";"1";"/clovek/716/telefon/";"2019-03-01 00:00:00";NULL
"34502";"643";"0";"1";"1";"1";"/clovek/716/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"34503";"643";"19";"1";"1";"1";"/clovek/716/vytvoreno/";"2019-03-01 00:00:00";NULL
"34504";"643";"4";"1";"1";"1";"/clovek/716/rok_narozeni/";"2019-03-01 00:00:00";NULL
"34505";"643";"15";"1";"1";"1";"/clovek/716/zdravi/";"2019-03-01 00:00:00";NULL
"34506";"643";"0";"1";"1";"1";"/clovek/716/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"34507";"644";"3";"1";"1";"1";"/clovek/717/id_clovek/";"2019-03-01 00:00:00";NULL
"34508";"644";"13";"1";"1";"1";"/clovek/717/jmeno/";"2019-03-01 00:00:00";NULL
"34509";"644";"14";"1";"1";"1";"/clovek/717/prijmeni/";"2019-03-01 00:00:00";NULL
"34510";"644";"13";"1";"1";"1";"/clovek/717/mail/";"2019-03-01 00:00:00";NULL
"34511";"644";"0";"1";"1";"1";"/clovek/717/pohlavi/";"2019-03-01 00:00:00";NULL
"34512";"644";"14";"1";"1";"1";"/clovek/717/telefon/";"2019-03-01 00:00:00";NULL
"34513";"644";"0";"1";"1";"1";"/clovek/717/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
